product_id,name,category,subcategory,unit_price,cost_price
23390,DOLLY GIRL MINI BACKPACK,Toys & Games,Toys,4.15,2.28
23391, I LOVE LONDON MINI BACKPACK,Gift & Novelty,Romantic,4.15,2.28
23392,SPACEBOY ROCKET LOLLY MAKERS,Gift & Novelty,General Gifts,2.08,1.14
23393,HOME SWEET HOME CUSHION COVER ,Home & Decor,Soft Furnishings,3.75,2.06
23394,POSTE FRANCE CUSHION COVER,Home & Decor,Soft Furnishings,3.75,2.06
23395,BELLE JARDINIERE CUSHION COVER,Kitchen,Drinkware,3.75,2.06
23396,BUTTERFLY CUSHION COVER,Home & Decor,Soft Furnishings,3.75,2.06
23397,FOOT STOOL HOME SWEET HOME ,Gift & Novelty,General Gifts,9.95,5.47
23398,HANGING HEART BONHEUR,Home & Decor,Wall Art,0.85,0.47
23399,HOME SWEET HOME HANGING HEART,Home & Decor,Wall Art,0.85,0.47
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,Gift & Novelty,General Gifts,6.25,3.44
23401,RUSTIC MIRROR WITH LACE HEART,Home & Decor,Wall Art,6.25,3.44
23402,HOME SWEEET HOME 3 PEG HANGER ,Gift & Novelty,General Gifts,3.75,2.06
23403,LETTER HOLDER HOME SWEET HOME,Gift & Novelty,General Gifts,3.75,2.06
23404,HOME SWEET HOME BLACKBOARD,Gift & Novelty,General Gifts,4.95,2.72
23405,HOME SWEET HOME 2 DRAWER CABINET,Gift & Novelty,General Gifts,4.95,2.72
23406,HOME SWEET HOME KEY HOLDER,Gift & Novelty,General Gifts,6.25,3.44
23407,SET OF 2 TRAYS HOME SWEET HOME,Gift & Novelty,General Gifts,9.95,5.47
23408,PHOTO FRAME LINEN AND LACE SMALL,Home & Decor,Wall Art,2.08,1.14
23409,PHOTO FRAME LINEN AND LACE LARGE,Home & Decor,Wall Art,3.75,2.06
23410,CURIO CABINET LINEN AND LACE ,Gift & Novelty,General Gifts,8.15,4.48
23411, TRELLIS COAT RACK,Gift & Novelty,General Gifts,4.95,2.72
23412,HEART MIRROR ANTIQUE WHITE,Home & Decor,Wall Art,7.5,4.12
23413,VINTAGE COFFEE GRINDER BOX,Home & Decor,Storage,4.95,2.72
23414,ZINC BOX SIGN HOME,Home & Decor,Storage,9.95,5.47
23415,HOME SWEET HOME HOOK,Gift & Novelty,General Gifts,1.65,0.91
23416,CHAMBRE HOOK,Gift & Novelty,General Gifts,1.65,0.91
23417,BATHROOM HOOK,Beauty,Bath & Body,1.65,0.91
23418,LAVENDER TOILETTE BOTTLE,Kitchen,Drinkware,2.08,1.14
23419,HOME SWEET HOME BOTTLE ,Kitchen,Drinkware,2.08,1.14
23420,PANTRY HOOK TEA STRAINER ,Gift & Novelty,General Gifts,2.08,1.14
23421,PANTRY HOOK SPATULA,Gift & Novelty,General Gifts,2.08,1.14
23422,PANTRY HOOK BALLOON WHISK ,Celebrations,Party Supplies,2.08,1.14
23423,PANTRY 3 HOOK ROLLING PIN HANGER,Gift & Novelty,General Gifts,3.75,2.06
23424,GINGHAM RECIPE BOOK BOX,Home & Decor,Storage,4.95,2.72
23425,STORAGE TIN HOME SWEET HOME,Home & Decor,Storage,2.49,1.37
23426,METAL SIGN DROP YOUR PANTS,Home & Decor,Vintage Signs,2.89,1.59
23427,STOOL HOME SWEET HOME ,Gift & Novelty,General Gifts,12.5,6.88
23428,IVORY RETRO KITCHEN WALL CLOCK,Home & Decor,Vintage Signs,8.15,4.48
23429,RED RETRO KITCHEN WALL CLOCK,Home & Decor,Vintage Signs,8.15,4.48
23430,BLUE RETRO KITCHEN WALL CLOCK,Home & Decor,Vintage Signs,8.15,4.48
23431,NATURAL HANGING QUILTED HEARTS ,Home & Decor,Wall Art,0.83,0.46
23432,PRETTY HANGING QUILTED HEARTS,Home & Decor,Wall Art,0.83,0.46
23433,HANGING QUILTED PATCHWORK APPLES,Gift & Novelty,General Gifts,0.83,0.46
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,Seasonal,Christmas,0.79,0.43
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,Seasonal,Christmas,0.79,0.43
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,Seasonal,Christmas,1.25,0.69
23437, 50'S CHRISTMAS GIFT BAG LARGE,Seasonal,Christmas,1.25,0.69
23438, RED SPOT GIFT BAG LARGE,Fashion,Bags,1.25,0.69
23439,HAND WARMER RED LOVE HEART,Home & Decor,Wall Art,2.1,1.16
23440,PAINT YOUR OWN EGGS IN CRATE,Gift & Novelty,General Gifts,2.08,1.14
23441,HAND PAINTED HANGING EASTER EGG,Gift & Novelty,General Gifts,0.42,0.23
23442,12 HANGING EGGS HAND PAINTED,Gift & Novelty,General Gifts,2.08,1.14
23444,Next Day Carriage,Gift & Novelty,General Gifts,15.0,8.25
23445,ICE CREAM BUBBLES,Beauty,Bath & Body,0.83,0.46
23446,BLUE BUNNY EASTER EGG BASKET,Home & Decor,Storage,1.65,0.91
23447,PINK BUNNY EASTER EGG BASKET,Home & Decor,Storage,1.65,0.91
23448,CREAM BUNNY EASTER EGG BASKET,Home & Decor,Storage,1.65,0.91
23449,SET OF 6 EASTER RAINBOW CHICKS,Gift & Novelty,General Gifts,1.25,0.69
23451,SQUARE MINI PORTRAIT FRAME,Home & Decor,Wall Art,1.95,1.07
23452,HEART MINI PORTRAIT FRAME,Home & Decor,Wall Art,1.95,1.07
23453,OVAL  MINI PORTRAIT FRAME,Home & Decor,Wall Art,1.95,1.07
23454,SET OF 3 MINI HANGING PORTRAITS,Gift & Novelty,General Gifts,4.15,2.28
23455,SMALL PARLOUR PICTURE FRAME,Home & Decor,Wall Art,2.89,1.59
23456,MEDIUM PARLOUR PICTURE FRAME ,Home & Decor,Wall Art,4.15,2.28
23457,LARGE PARLOUR PICTURE FRAME,Home & Decor,Wall Art,4.95,2.72
23458,DOLLY CABINET 3 DRAWERS ,Toys & Games,Toys,14.95,8.22
23459,DOLLY CABINET 2 DRAWERS ,Toys & Games,Toys,12.5,6.88
23460,SWEETHEART WALL TIDY ,Home & Decor,Wall Art,9.95,5.47
23461,SWEETHEART BIRD HOUSE,Home & Decor,Wall Art,4.15,2.28
23462,ROCOCO WALL MIRROR WHITE,Gift & Novelty,General Gifts,19.95,10.97
23463,VINTAGE ZINC WATERING CAN,Home & Decor,Vintage Signs,9.95,5.47
23464,VINTAGE ZINC WATERING CAN SMALL,Home & Decor,Vintage Signs,4.95,2.72
23465,TUSCAN VILLA FEEDING STATION,Gift & Novelty,General Gifts,8.25,4.54
23466,TUSCAN VILLA DOVECOTE,Gift & Novelty,General Gifts,8.25,4.54
23467,VINTAGE ZINC PLANTER  ,Home & Decor,Vintage Signs,3.29,1.81
23468,TUSCAN VILLA BIRD TABLE ,Garden,Outdoor,8.25,4.54
23469,CARD HOLDER LOVE BIRD SMALL,Stationery,Cards & Notes,4.15,2.28
23470,CARD HOLDER LOVE BIRD LARGE ,Stationery,Cards & Notes,6.25,3.44
23471,SIX DRAWER OFFICE TIDY,Gift & Novelty,General Gifts,9.95,5.47
23472, NINE DRAWER OFFICE TIDY,Gift & Novelty,General Gifts,14.95,8.22
23473,WOODLAND SMALL RED FELT HEART,Home & Decor,Wall Art,0.83,0.46
23474,WOODLAND SMALL BLUE FELT HEART,Home & Decor,Wall Art,0.83,0.46
23475,WOODLAND SMALL PINK FELT HEART,Home & Decor,Wall Art,0.83,0.46
23476,WOODLAND LARGE RED FELT HEART,Home & Decor,Wall Art,1.25,0.69
23477,WOODLAND LARGE BLUE FELT HEART,Home & Decor,Wall Art,1.25,0.69
23478,WOODLAND LARGE PINK FELT HEART,Home & Decor,Wall Art,1.25,0.69
23479,WIRE EGG BASKET ,Home & Decor,Storage,7.85,4.32
23480,MINI LIGHTS WOODLAND MUSHROOMS,Home & Decor,Lighting,3.75,2.06
23481,PEARLISED IVORY HEART SMALL ,Home & Decor,Wall Art,1.25,0.69
23482,PEARLISED IVORY HEART LARGE ,Home & Decor,Wall Art,1.65,0.91
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,Home & Decor,Lighting,1.25,0.69
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,Home & Decor,Lighting,2.89,1.59
23485,BOTANICAL GARDENS WALL CLOCK ,Home & Decor,Clocks,25.0,13.75
23486,ANTIQUE HEART SHELF UNIT,Home & Decor,Wall Art,16.65,9.16
23487,SWEET HEART CAKE CARRIER,Home & Decor,Wall Art,9.95,5.47
23489,"GARLAND, VINTAGE BELLS",Home & Decor,Vintage Signs,2.89,1.59
23490,T-LIGHT HOLDER HANGING LOVE BIRD,Home & Decor,Lighting,3.75,2.06
23491,VINTAGE JINGLE BELLS HEART,Home & Decor,Wall Art,8.25,4.54
23492,VINTAGE JINGLE BELLS WREATH,Home & Decor,Vintage Signs,8.25,4.54
23493,VINTAGE DOILY TRAVEL SEWING KIT,Home & Decor,Vintage Signs,1.95,1.07
23494,VINTAGE DOILY DELUXE SEWING KIT ,Home & Decor,Vintage Signs,5.95,3.27
23495,SET OF 3 PANTRY WOODEN SPOONS,Gift & Novelty,General Gifts,1.25,0.69
23496,PANTRY KITCHEN THERMOMETER ,Gift & Novelty,General Gifts,1.25,0.69
23497,CLASSIC CHROME BICYCLE BELL ,Gift & Novelty,General Gifts,1.45,0.8
23498,CLASSIC BICYCLE CLIPS ,Gift & Novelty,General Gifts,1.45,0.8
23499,SET 12 VINTAGE DOILY CHALK ,Home & Decor,Vintage Signs,0.42,0.23
23500,KEY RING BASEBALL BOOT ASSORTED ,Fashion,Jewellery,1.25,0.69
23501,KEY RING BASEBALL BOOT UNION JACK,Fashion,Jewellery,1.25,0.69
23502,PLAYING CARDS VINTAGE DOILEY ,Stationery,Cards & Notes,1.25,0.69
23503,PLAYING CARDS KEEP CALM & CARRY ON,Stationery,Cards & Notes,1.25,0.69
23504,PLAYING CARDS JUBILEE UNION JACK,Stationery,Cards & Notes,1.25,0.69
23505,PLAYING CARDS I LOVE LONDON ,Stationery,Cards & Notes,1.25,0.69
23506,MINI PLAYING CARDS SPACEBOY ,Stationery,Cards & Notes,0.42,0.23
23507,MINI PLAYING CARDS BUFFALO BILL ,Stationery,Cards & Notes,0.42,0.23
23508,MINI PLAYING CARDS DOLLY GIRL ,Stationery,Cards & Notes,0.42,0.23
23509,MINI PLAYING CARDS FUN FAIR ,Stationery,Cards & Notes,0.42,0.23
23510,MINI PLAYING CARDS GYMKHANA,Stationery,Cards & Notes,0.42,0.23
23511,EMBROIDERED RIBBON REEL EMILY ,Gift & Novelty,General Gifts,2.08,1.14
23512,EMBROIDERED RIBBON REEL ROSIE,Gift & Novelty,General Gifts,2.08,1.14
23513,EMBROIDERED RIBBON REEL SUSIE ,Gift & Novelty,General Gifts,2.08,1.14
23514,EMBROIDERED RIBBON REEL SALLY ,Gift & Novelty,General Gifts,2.08,1.14
23515,EMBROIDERED RIBBON REEL DAISY ,Gift & Novelty,General Gifts,2.08,1.14
23516,EMBROIDERED RIBBON REEL SOPHIE  ,Gift & Novelty,General Gifts,3.75,2.06
23517,EMBROIDERED RIBBON REEL REBECCA ,Gift & Novelty,General Gifts,2.89,1.59
23518,EMBROIDERED RIBBON REEL RACHEL ,Gift & Novelty,General Gifts,2.89,1.59
23519,EMBROIDERED RIBBON REEL CLAIRE,Gift & Novelty,General Gifts,3.75,2.06
23520,EMBROIDERED RIBBON REEL RUBY ,Gift & Novelty,General Gifts,3.75,2.06
23521,CAT AND BIRD WALL ART,Home & Decor,Wall Art,2.89,1.59
23522,DOG AND BALL WALL ART,Home & Decor,Wall Art,2.89,1.59
23523,TREASURE AHOY WALL ART,Home & Decor,Wall Art,3.75,2.06
23524,HORSE & PONY WALL ART,Home & Decor,Wall Art,3.75,2.06
23525,BUFFALO BILL WALL ART ,Home & Decor,Wall Art,3.75,2.06
23526,DOG LICENCE WALL ART,Home & Decor,Wall Art,5.95,3.27
23527,ANIMALS AND NATURE WALL ART,Home & Decor,Wall Art,3.75,2.06
23528,SPACEBOY WALL ART,Home & Decor,Wall Art,3.75,2.06
23529,DOLLY GIRL WALL ART,Home & Decor,Wall Art,3.75,2.06
23530,WALL ART ONLY ONE PERSON ,Home & Decor,Wall Art,4.95,2.72
23531,WALL ART BIG LOVE ,Home & Decor,Wall Art,6.95,3.82
23532,WALL ART WORK REST AND PLAY  ,Home & Decor,Wall Art,4.95,2.72
23533,WALL ART GARDEN HAVEN ,Home & Decor,Wall Art,5.95,3.27
23534,STOP FOR TEA WALL ART,Home & Decor,Wall Art,5.95,3.27
23535,BICYCLE SAFTEY WALL ART,Home & Decor,Wall Art,5.95,3.27
23536,VILLAGE SHOW WALL ART,Home & Decor,Wall Art,5.95,3.27
23537,I LOVE LONDON WALL ART,Home & Decor,Wall Art,4.95,2.72
23538,WALL ART VINTAGE HEART,Home & Decor,Wall Art,4.95,2.72
23539,WALL ART LOVES' SECRET ,Home & Decor,Wall Art,5.95,3.27
23540,WALL ART THE MAGIC FOREST ,Home & Decor,Wall Art,6.95,3.82
23541,WALL ART CLASSIC PUDDINGS ,Home & Decor,Wall Art,8.25,4.54
23542,70'S ALPHABET WALL ART,Home & Decor,Wall Art,8.25,4.54
23543,KEEP CALM WALL ART ,Home & Decor,Wall Art,8.25,4.54
23544,WALL ART MID CENTURY MODERN ,Home & Decor,Wall Art,8.25,4.54
23545,WRAP RED DOILEY,Gift & Novelty,General Gifts,0.42,0.23
23546,WRAP PAISLEY PARK ,Gift & Novelty,General Gifts,0.42,0.23
23547,WRAP FLOWER SHOP  ,Gift & Novelty,Romantic,0.42,0.23
23548,WRAP MAGIC FOREST ,Gift & Novelty,General Gifts,0.42,0.23
23549,WRAP BIRD GARDEN ,Garden,Outdoor,0.42,0.23
23550,WRAP ALPHABET POSTER  ,Home & Decor,Wall Art,0.42,0.23
23551,PACK OF 12 PAISLEY PARK TISSUES ,Gift & Novelty,General Gifts,0.39,0.21
23552,BICYCLE PUNCTURE REPAIR KIT ,Gift & Novelty,General Gifts,2.08,1.14
23553,LANDMARK FRAME CAMDEN TOWN ,Home & Decor,Wall Art,12.5,6.88
23554,LANDMARK FRAME OXFORD STREET,Home & Decor,Wall Art,12.5,6.88
23555,LANDMARK FRAME NOTTING HILL ,Home & Decor,Wall Art,12.5,6.88
23556,LANDMARK FRAME COVENT GARDEN ,Home & Decor,Wall Art,12.5,6.88
23557,LANDMARK FRAME BAKER STREET ,Home & Decor,Wall Art,12.5,6.88
23558,LANDMARK FRAME LONDON BRIDGE ,Home & Decor,Wall Art,12.5,6.88
23559,WOODLAND BUNNIES LOLLY MAKERS,Gift & Novelty,General Gifts,2.08,1.14
23560,SET OF 6 RIBBONS COUNTRY STYLE,Gift & Novelty,General Gifts,2.89,1.59
23561,SET OF 6 RIBBONS PARTY,Celebrations,Party Supplies,2.89,1.59
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,Gift & Novelty,General Gifts,2.89,1.59
23564,EGG CUP MILKMAID INGRID,Kitchen,Drinkware,1.25,0.69
23565,EGG CUP MILKMAID HELGA ,Kitchen,Drinkware,1.25,0.69
23566,EGG CUP MILKMAID HEIDI,Kitchen,Drinkware,1.25,0.69
23567,EGG CUP HENRIETTA HEN PINK,Kitchen,Drinkware,1.25,0.69
23568,EGG CUP HENRIETTA HEN CREAM ,Kitchen,Drinkware,1.25,0.69
23569,TRADTIONAL ALPHABET STAMP SET,Gift & Novelty,General Gifts,4.95,2.72
23570,TRADITIONAL PICK UP STICKS GAME ,Toys & Games,Toys,1.25,0.69
23571,TRADITIONAL NAUGHTS & CROSSES,Gift & Novelty,General Gifts,1.65,0.91
23574,PACKING CHARGE,Gift & Novelty,General Gifts,7.5,4.12
23575,SNACK TRAY PAISLEY PARK,Gift & Novelty,General Gifts,1.95,1.07
23576,SNACK TRAY RED VINTAGE DOILY,Home & Decor,Vintage Signs,1.95,1.07
23578,SNACK TRAY RED GINGHAM,Gift & Novelty,General Gifts,1.95,1.07
23579,SNACK TRAY I LOVE LONDON,Gift & Novelty,Romantic,1.95,1.07
23580,SNACK TRAY HAPPY FOREST  ,Gift & Novelty,General Gifts,1.95,1.07
23581,JUMBO BAG PAISLEY PARK,Fashion,Bags,2.08,1.14
23582,VINTAGE DOILY JUMBO BAG RED ,Fashion,Bags,2.08,1.14
23583,LUNCH BAG PAISLEY PARK  ,Fashion,Bags,1.65,0.91
23597,PAPER BUNTING PAISLEY PARK,Home & Decor,Storage,2.95,1.62
23598,PAPER BUNTING VINTAGE PARTY,Celebrations,Party Supplies,2.95,1.62
23630,SET 10 CARDS HANGING BAUBLES 17080,Stationery,Cards & Notes,2.99,1.64
23660,HENRIETTA HEN MUG ,Kitchen,Drinkware,1.65,0.91
23661,MILK MAIDS MUG ,Kitchen,Drinkware,1.65,0.91
23664,FLOWER SHOP DESIGN MUG,Kitchen,Drinkware,1.65,0.91
23681,LUNCH BAG RED VINTAGE DOILY,Fashion,Bags,1.65,0.91
23691,KEEP CALM BIRTHDAY WRAP,Celebrations,Party Supplies,0.42,0.23
23692,WRAP A PRETTY THANK YOU,Gift & Novelty,General Gifts,0.42,0.23
23694,PAISLEY PARK CARD,Stationery,Cards & Notes,0.42,0.23
23695,DOILY THANK YOU CARD,Stationery,Cards & Notes,0.42,0.23
23697,A PRETTY THANK YOU CARD,Stationery,Cards & Notes,0.42,0.23
23702,High Resolution Image,Gift & Novelty,General Gifts,3.0,1.65
23843,"PAPER CRAFT , LITTLE BIRDIE",Garden,Outdoor,2.08,1.14
35015,JACOBS LADDER SMALL,Gift & Novelty,General Gifts,0.06,0.03
35071,ASSORTED SANTA CHRISTMAS DECORATION,Seasonal,Christmas,0.85,0.47
35160,BUDDHA INCENSE HOLDER ASSORTED,Gift & Novelty,General Gifts,0.85,0.47
35233,PASTA ENAMEL/BRASS CONTAINER,Gift & Novelty,General Gifts,3.75,2.06
35240,ENAMEL BLUE RIM OVAL TRAY SET/2,Gift & Novelty,General Gifts,8.49,4.67
35241,ENAMEL BLUE RIM BISCUIT BIN,Gift & Novelty,General Gifts,4.95,2.72
35265,COLOURFUL FLOWER FRUIT BOWL,Kitchen,Drinkware,1.95,1.07
35400,WOODEN BOX ADVENT CALENDAR ,Seasonal,Christmas,8.95,4.92
35443,RASTA IN BATH W SPLIFF ASHTRAY,Beauty,Bath & Body,0.85,0.47
35537,CANDLE RING W/CLEAR BEADS,Home & Decor,Lighting,0.42,0.23
35594,WOODEN CHRISTMAS TREE 3 HANGING,Seasonal,Christmas,0.42,0.23
35596,WOOD XMAS TREE 9 FIG SHELVES,Seasonal,Christmas,0.85,0.47
35644,PAIR PINK/BLACK COATHANGERS,Gift & Novelty,General Gifts,1.95,1.07
35645,VINTAGE BEAD PINK JEWEL BOX,Home & Decor,Storage,4.25,2.34
35646,VINTAGE BEAD PINK EVENING BAG,Fashion,Bags,1.25,0.69
35647,VINTAGE BEAD PINK SHADE ,Home & Decor,Vintage Signs,1.25,0.69
35648,VINTAGE BEAD PINK PURSE ,Home & Decor,Vintage Signs,0.83,0.46
35649,VINTAGE BEAD COSMETIC BAG ,Fashion,Bags,3.35,1.84
35650,VINTAGE BEAD PINK JEWEL STAND,Home & Decor,Vintage Signs,4.95,2.72
35651,VINTAGE BEAD PINK SCARF ,Home & Decor,Vintage Signs,1.65,0.91
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,Home & Decor,Storage,3.62,1.99
35653,VINTAGE BEAD NOTEBOOK,Stationery,Cards & Notes,2.95,1.62
35654,VINTAGE BEAD FILLED PINK CUSHION,Home & Decor,Soft Furnishings,4.95,2.72
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,Seasonal,Christmas,2.95,1.62
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,Seasonal,Christmas,2.95,1.62
35837,SET OF SIX SILVER+RED FLOCK BAUBLES,Gift & Novelty,General Gifts,0.85,0.47
35840,FLAT GLASS  BAUBLE WHITE FLOCK ,Kitchen,Drinkware,0.85,0.47
35914,PINK CHICK EGG WARMER + EGG CUP,Kitchen,Drinkware,2.1,1.16
35920,FOUR RABBIT EASTER DECORATIONS,Gift & Novelty,General Gifts,1.25,0.69
35921,EASTER BUNNY HANGING GARLAND,Gift & Novelty,General Gifts,1.25,0.69
35922,EASTER BUNNY WREATH,Gift & Novelty,General Gifts,4.95,2.72
35923,CANDY HEART HANGING DECORATION,Home & Decor,Wall Art,0.39,0.21
35924,HANGING FAIRY CAKE DECORATION,Gift & Novelty,General Gifts,2.1,1.16
35930,PINK HEART CHRISTMAS DECORATION,Seasonal,Christmas,0.38,0.21
35931,PINK STAR CHRISTMAS DECORATION,Seasonal,Christmas,0.38,0.21
35932,PINK CHRISTMAS TREE DECORATION,Seasonal,Christmas,0.38,0.21
35933,PINK STOCKING CHRISTMAS DECORATION,Seasonal,Christmas,0.38,0.21
35936,CERISE+GOLD CHRISTMAS TREE DEC,Seasonal,Christmas,0.38,0.21
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,Seasonal,Christmas,0.38,0.21
35945,GOLD CHRISTMAS STOCKING DECORATION,Seasonal,Christmas,1.95,1.07
35950,FOLKART HEART CHRISTMAS DECORATIONS,Seasonal,Christmas,1.25,0.69
35951,FOLKART BAUBLE CHRISTMAS DECORATION,Seasonal,Christmas,0.38,0.21
35953,FOLKART STAR CHRISTMAS DECORATIONS,Seasonal,Christmas,0.39,0.21
35954,SMALL FOLKART STAR CHRISTMAS DEC,Seasonal,Christmas,0.42,0.23
35955,SMALL FOLKART CHRISTMAS TREE DEC,Seasonal,Christmas,0.42,0.23
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,Seasonal,Christmas,0.42,0.23
35958,FOLKART ZINC STAR CHRISTMAS DEC,Seasonal,Christmas,0.85,0.47
35961,FOLKART ZINC HEART CHRISTMAS DEC,Seasonal,Christmas,0.85,0.47
35962,12 ASS ZINC CHRISTMAS DECORATIONS,Seasonal,Christmas,2.1,1.16
35963,FOLKART ZINC CLIP ON ANGEL WINGS,Home & Decor,Wall Art,0.38,0.21
35964,FOLKART CLIP ON STARS,Home & Decor,Wall Art,0.39,0.21
35965,FOLKART HEART NAPKIN RINGS,Home & Decor,Wall Art,2.95,1.62
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,Seasonal,Christmas,0.38,0.21
35967,FOLK ART METAL STAR T-LIGHT HOLDER,Home & Decor,Lighting,0.38,0.21
35968,FOLK ART METAL HEART T-LIGHT HOLDER,Home & Decor,Lighting,0.38,0.21
35969,FOLKART CROWN TABLE DECORATIONS,Home & Decor,Wall Art,1.65,0.91
35970,ZINC FOLKART SLEIGH BELLS,Home & Decor,Wall Art,1.69,0.93
35971,ROSE FOLKART HEART DECORATIONS,Home & Decor,Wall Art,1.25,0.69
35972,DAISY FOLKART HEART DECORATION,Home & Decor,Wall Art,1.25,0.69
35973,GERANIUM FOLKART HEART DECORATION,Home & Decor,Wall Art,1.25,0.69
35974,S/6 CHRISTMAS TREE PLACE SETTING,Seasonal,Christmas,3.75,2.06
35979,SIX STRING SCANDINAVIAN HEART DECS,Home & Decor,Wall Art,2.95,1.62
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,Home & Decor,Lighting,0.42,0.23
35995,SET/6 BLACK GLITTER REINDEER CANDLE,Home & Decor,Lighting,0.42,0.23
35999,S/6 SCANDINAVIAN HEART T-LIGHT,Home & Decor,Lighting,2.55,1.4
37112,YELLOW BIRDS FELT DES FOODCOVER,Garden,Outdoor,3.75,2.06
37326,FAIRY DESIGN MUGS,Kitchen,Drinkware,1.25,0.69
37327,ASSTD MULTICOLOUR CIRCLES MUG,Kitchen,Drinkware,0.39,0.21
37330,SPOTS MUG,Kitchen,Drinkware,1.95,1.07
37333,"RETRO ""TEA FOR ONE"" ",Home & Decor,Vintage Signs,4.95,2.72
37340,MULTICOLOUR SPRING FLOWER MUG,Kitchen,Drinkware,0.39,0.21
37342,SPOTTY COFFEE CUP & SAUCER,Kitchen,Drinkware,0.79,0.43
37343,SPOTS DESIGN MUG W PINK INSIDE,Kitchen,Drinkware,1.65,0.91
37345,ASSTD HEARTS DESIGN MUGS,Kitchen,Drinkware,1.95,1.07
37348,SET OF 4 PASTEL STACKING MUGS,Kitchen,Drinkware,2.55,1.4
37351,ORANGE FLOWER MUG ,Kitchen,Drinkware,1.25,0.69
37352,BIRD IN TREE MUG ,Kitchen,Drinkware,1.25,0.69
37370,RETRO COFFEE MUGS ASSORTED,Kitchen,Drinkware,1.25,0.69
37399,"ASS RETROSPOOF MUGS,SPORTS",Kitchen,Drinkware,1.25,0.69
37408,ASSORTED DESIGN GEISHA GIRL MUGS,Kitchen,Drinkware,1.25,0.69
37409,ASSORTED DESIGN FLOWER MUGS,Kitchen,Drinkware,0.85,0.47
37410,BLACK AND WHITE PAISLEY FLOWER MUG,Kitchen,Drinkware,1.25,0.69
37413,ICON MUG REVOLUTIONARY,Kitchen,Drinkware,0.39,0.21
37422,WHITE WITH BLACK CATS BOWL,Kitchen,Drinkware,0.85,0.47
37423,WHITE WITH BLACK CATS PLATE,Kitchen,Drinkware,0.85,0.47
37424,WHITE WITH BLACK CATS MUG,Kitchen,Drinkware,0.85,0.47
37432,MUG PINK AND PURPLE ARABIC DESIGN,Kitchen,Drinkware,0.65,0.36
37438,FUNKY FLOWER COFFEE POT,Gift & Novelty,Romantic,3.75,2.06
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,Kitchen,Drinkware,2.1,1.16
37446,MINI CAKE STAND WITH HANGING CAKES,Gift & Novelty,General Gifts,1.45,0.8
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,Kitchen,Drinkware,1.49,0.82
37448,CERAMIC CAKE DESIGN SPOTTED MUG,Kitchen,Drinkware,1.49,0.82
37449,CERAMIC CAKE STAND + HANGING CAKES,Gift & Novelty,General Gifts,9.95,5.47
37450,CERAMIC CAKE BOWL + HANGING CAKES,Kitchen,Drinkware,2.95,1.62
37451,CERAMIC CAKE TEAPOT WITH CHERRY,Gift & Novelty,General Gifts,4.95,2.72
37461,FUNKY MONKEY MUG,Kitchen,Drinkware,1.25,0.69
37464,ROBOT MUG IN DISPLAY BOX,Kitchen,Drinkware,1.25,0.69
37467,PIG MUG IN TWO COLOUR DESIGNS,Kitchen,Drinkware,0.85,0.47
37468,HARDMAN MUG 3 ASSORTED,Kitchen,Drinkware,0.39,0.21
37471,MULTICOLOUR DOTS PLATE,Kitchen,Drinkware,0.48,0.26
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,Kitchen,Drinkware,9.95,5.47
37475,SET/4 COLOURFUL MIXING BOWLS,Kitchen,Drinkware,9.95,5.47
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,Kitchen,Drinkware,9.95,5.47
37481,CUBIC MUG TEATIME CAKES,Kitchen,Drinkware,2.55,1.4
37483,ENGLISH ROSE MUG IN GIFT BOX,Kitchen,Drinkware,2.55,1.4
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,Gift & Novelty,Romantic,6.75,3.71
37485,ENGLISH ROSE TEA SET IN GIFT BOX,Gift & Novelty,Romantic,4.65,2.56
37495,FAIRY CAKE BIRTHDAY CANDLE SET,Celebrations,Party Supplies,3.75,2.06
37500,TEA TIME TEAPOT IN GIFT BOX,Home & Decor,Storage,9.95,5.47
37501,TEA TIME TEA SET IN GIFT BOX,Home & Decor,Storage,6.95,3.82
37502,TEA TIME MUG IN GIFT BOX,Kitchen,Drinkware,2.95,1.62
37503,TEA TIME CAKE STAND IN GIFT BOX,Home & Decor,Storage,10.75,5.91
37506,NEW ENGLAND MILK JUG W GIFT BOX,Home & Decor,Storage,5.95,3.27
37508,NEW ENGLAND CERAMIC CAKE SERVER,Gift & Novelty,General Gifts,2.55,1.4
